analysis,analysis_name,analysis_task_index,run_id,established_products,launch_products,decline_products,compete_products,established_demand,launch_demand,compete_demand,profit_established,profit_launch,profit_compete,probability_launch,availability,analysis11_mode,n_scenarios_sampled,seed,capacity_seed,evaluation_include_no_launch,solver_threads,time_limit_multi,time_limit_single,time_limit_long,time_limit_evaluation,multi_profit,single_profit,long_profit,n_arcs_multi,n_arcs_single,n_arcs_long,multi_machines,single_machines,n_machines_long,VMPSP,VMPLC,percent_vmpsp,percent_vmplc,planning_scenarios,evaluation_scenarios,status,runtime_seconds,error_type,error_message
11,Product-mix + seven-factor full factorial design,1638,1639,0,2,2,2,15,60,25,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,224434.88180946268,161078.62829283375,164205.4575652504,12,5,8,4,2,4,63356.25351662893,60229.42424421228,39.33250126854203,36.679307215035095,40,81,success,33.3501286850078,,
11,Product-mix + seven-factor full factorial design,1639,1640,0,2,2,2,15,60,25,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,223835.5862892039,162872.9773803653,164205.4575652502,13,4,8,4,2,4,60962.60890883859,59630.128723953705,37.42954165224696,36.314340344174326,40,81,success,30.02221727196593,,
11,Product-mix + seven-factor full factorial design,1640,1641,0,2,2,2,15,60,25,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,275933.3825654962,143898.82893286392,182211.31033725472,13,6,8,4,2,4,132034.55363263228,93722.07222824148,91.7551272736438,51.43592461673834,40,81,success,9.235697124968285,,
11,Product-mix + seven-factor full factorial design,1641,1642,0,2,2,2,15,60,25,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,286212.32713928283,215776.95655346612,182211.31033725472,11,8,8,4,4,4,70435.37058581668,104001.01680202813,32.64267496903169,57.07714664338495,40,81,success,9.820968777989036,,
11,Product-mix + seven-factor full factorial design,1642,1643,0,2,2,2,15,60,25,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,305490.44305397826,239157.6977529546,240157.6977529538,10,9,8,4,4,4,66332.74530102365,65332.745301024464,27.73598588891925,27.20410210137473,40,81,success,26.332766109961085,,
11,Product-mix + seven-factor full factorial design,1643,1644,0,2,2,2,15,60,25,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,309895.6155280386,239157.6977529546,240157.6977529538,10,9,8,4,4,4,70737.91777508397,69737.91777508479,29.57793892469851,29.038385372440995,40,81,success,10.434332343982533,,
11,Product-mix + seven-factor full factorial design,1644,1645,0,2,2,2,15,60,25,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,275933.3825654962,143898.82893286392,182211.31033725472,13,6,8,4,2,4,132034.55363263228,93722.07222824148,91.7551272736438,51.43592461673834,40,81,success,7.706349600106478,,
11,Product-mix + seven-factor full factorial design,1645,1646,0,2,2,2,15,60,25,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,286212.32713928283,215776.95655346612,182211.31033725472,11,8,8,4,4,4,70435.37058581668,104001.01680202813,32.64267496903169,57.07714664338495,40,81,success,9.256609758012928,,
11,Product-mix + seven-factor full factorial design,1646,1647,0,2,2,2,15,60,25,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,305490.44305397826,239157.6977529546,240157.6977529538,10,9,8,4,4,4,66332.74530102365,65332.745301024464,27.73598588891925,27.20410210137473,40,81,success,26.01036642806139,,
11,Product-mix + seven-factor full factorial design,1647,1648,0,2,2,2,15,60,25,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,309895.6155280386,239157.6977529546,240157.6977529538,10,9,8,4,4,4,70737.91777508397,69737.91777508479,29.57793892469851,29.038385372440995,40,81,success,11.66053940996062,,
11,Product-mix + seven-factor full factorial design,1648,1649,0,2,2,2,30,60,25,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,128510.98804383012,94418.628243207,101755.41862336465,8,5,8,4,2,4,34092.35980062313,26755.569420465486,36.10766268792507,26.29399965371671,40,81,success,14.84230255894363,,
11,Product-mix + seven-factor full factorial design,1649,1650,0,2,2,2,30,60,25,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,131080.22001388296,98941.83938975065,101755.41862336465,8,8,8,4,3,4,32138.38062413232,29324.80139051832,32.48209334125389,28.81890889669524,40,81,success,18.91000143403653,,
11,Product-mix + seven-factor full factorial design,1650,1651,0,2,2,2,30,60,25,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,254386.6125979262,198340.48609949727,211014.92088294655,12,5,8,4,2,4,56046.12649842893,43371.69171497962,28.257532085664774,20.553850663024253,40,81,success,11.956072567030787,,
11,Product-mix + seven-factor full factorial design,1651,1652,0,2,2,2,30,60,25,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,254386.61259792504,209704.6309490743,211014.92088294655,12,8,8,4,3,4,44681.98164885075,43371.69171497846,21.30710296984407,20.553850663023702,40,81,success,20.30710192397237,,
11,Product-mix + seven-factor full factorial design,1652,1653,0,2,2,2,30,60,25,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,128510.98804383012,94418.628243207,101755.41862336465,8,5,8,4,2,4,34092.35980062313,26755.569420465486,36.10766268792507,26.29399965371671,40,81,success,15.22138281702064,,
11,Product-mix + seven-factor full factorial design,1653,1654,0,2,2,2,30,60,25,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,131080.22001388296,98941.83938975056,101755.41862336465,8,8,8,4,3,4,32138.38062413241,29324.80139051832,32.48209334125401,28.81890889669524,40,81,success,18.68071953591425,,
11,Product-mix + seven-factor full factorial design,1654,1655,0,2,2,2,30,60,25,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,254386.61259792504,198340.48609949727,211014.92088294655,12,5,8,4,2,4,56046.126498427766,43371.69171497846,28.257532085664188,20.553850663023702,40,81,success,11.588258950971069,,
11,Product-mix + seven-factor full factorial design,1655,1656,0,2,2,2,30,60,25,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,254386.61259792504,209704.6309490743,211014.92088294655,12,8,8,4,3,4,44681.98164885075,43371.69171497846,21.30710296984407,20.553850663023702,40,81,success,19.90125908504706,,
11,Product-mix + seven-factor full factorial design,1656,1657,0,2,2,2,30,60,25,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,276612.8579011916,162529.7578361962,205616.04199610348,12,6,8,4,2,4,114083.10006499538,70996.8159050881,70.19213071120967,34.52883112419483,40,81,success,4.628677483997308,,
11,Product-mix + seven-factor full factorial design,1657,1658,0,2,2,2,30,60,25,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,288192.62934980483,237330.41512372575,205616.04199610348,8,10,8,4,4,4,50862.21422607906,82576.58735370135,21.43097175284652,40.16057626246216,40,81,success,9.278510457952509,,
11,Product-mix + seven-factor full factorial design,1658,1659,0,2,2,2,30,60,25,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,320716.22099030134,284967.16107065347,286967.1610706512,11,10,8,4,4,4,35749.05991964787,33749.05991965014,12.544975282532436,11.760599991209844,40,81,success,16.597052264027297,,
11,Product-mix + seven-factor full factorial design,1659,1660,0,2,2,2,30,60,25,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,330463.26176395104,284967.16107065143,286967.1610706512,10,10,8,4,4,4,45496.10069329961,43496.10069329984,15.96538370328918,15.15717008560123,40,81,success,14.448175798985176,,
11,Product-mix + seven-factor full factorial design,1660,1661,0,2,2,2,30,60,25,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,276612.8579011916,162529.7578361962,205616.04199610348,12,6,8,4,2,4,114083.10006499538,70996.8159050881,70.19213071120967,34.52883112419483,40,81,success,4.664805111009628,,
11,Product-mix + seven-factor full factorial design,1661,1662,0,2,2,2,30,60,25,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,288192.62934980483,237330.41512372575,205616.04199610348,8,10,8,4,4,4,50862.21422607906,82576.58735370135,21.43097175284652,40.16057626246216,40,81,success,9.672514094039798,,
11,Product-mix + seven-factor full factorial design,1662,1663,0,2,2,2,30,60,25,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,320716.22099030134,284967.16107065347,286967.1610706512,11,10,8,4,4,4,35749.05991964787,33749.05991965014,12.544975282532436,11.760599991209844,40,81,success,16.953107257955708,,
11,Product-mix + seven-factor full factorial design,1663,1664,0,2,2,2,30,60,25,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,330463.26176395104,284967.16107065143,286967.1610706512,10,10,8,4,4,4,45496.10069329961,43496.10069329984,15.96538370328918,15.15717008560123,40,81,success,14.858027631998992,,
11,Product-mix + seven-factor full factorial design,1664,1665,0,1,3,3,15,30,10,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,97437.83886562649,85340.02015760525,54394.76755430093,9,6,8,3,2,4,12097.818708021225,43043.07131132554,14.176020448177852,79.13090403108484,40,81,success,15.374131198972464,,
11,Product-mix + seven-factor full factorial design,1665,1666,0,1,3,3,15,30,10,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,98692.7372061312,88184.91050934722,54394.76755430093,9,6,8,3,3,4,10507.826696783974,44297.96965183026,11.91567427589575,81.43792435110365,40,81,success,17.22771517909132,,
11,Product-mix + seven-factor full factorial design,1666,1667,0,1,3,3,15,30,10,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,182457.5457144833,158819.1145908539,127873.86198754991,9,6,8,3,2,4,23638.431123629416,54583.68372693338,14.88387036064657,42.68556754174497,40,81,success,12.139552909997292,,
11,Product-mix + seven-factor full factorial design,1667,1668,0,1,3,3,15,30,10,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,182645.48982657227,161664.00494259587,127873.86198754991,10,6,8,3,3,4,20981.4848839764,54771.627839022345,12.978451753330353,42.83254371746044,40,81,success,16.322831514989957,,
11,Product-mix + seven-factor full factorial design,1668,1669,0,1,3,3,15,30,10,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,97437.83886562649,85340.02015760525,54394.76755430093,9,6,8,3,2,4,12097.818708021225,43043.07131132554,14.176020448177852,79.13090403108484,40,81,success,13.379178321105428,,
11,Product-mix + seven-factor full factorial design,1669,1670,0,1,3,3,15,30,10,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,98692.7372061312,88184.91050934722,54394.76755430093,9,6,8,3,3,4,10507.826696783974,44297.96965183026,11.91567427589575,81.43792435110365,40,81,success,17.150682869018055,,
11,Product-mix + seven-factor full factorial design,1670,1671,0,1,3,3,15,30,10,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,182457.5457144833,158819.1145908539,127873.86198754991,9,6,8,3,2,4,23638.431123629416,54583.68372693338,14.88387036064657,42.68556754174497,40,81,success,12.597921615000814,,
11,Product-mix + seven-factor full factorial design,1671,1672,0,1,3,3,15,30,10,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,182645.48982657227,161664.00494259587,127873.86198754991,10,6,8,3,3,4,20981.4848839764,54771.627839022345,12.978451753330353,42.83254371746044,40,81,success,16.734898146009073,,
11,Product-mix + seven-factor full factorial design,1672,1673,0,1,3,3,15,30,10,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,145963.77951871222,123712.01710258136,92766.76449927596,10,6,8,3,2,4,22251.762416130863,53197.01501943628,17.986742870484292,57.34490720526476,40,81,success,14.096837657969443,,
11,Product-mix + seven-factor full factorial design,1673,1674,0,1,3,3,15,30,10,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,147052.00559180602,126556.9074543222,92766.76449927596,8,6,8,3,3,4,20495.098137483816,54285.24109253008,16.194373384859333,58.517984738978136,40,81,success,17.456845787004568,,
11,Product-mix + seven-factor full factorial design,1674,1675,0,1,3,3,15,30,10,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,221406.4839474141,188408.20222717145,166245.85893252378,10,6,8,3,2,4,32998.28172024264,55160.62501489031,17.514249024283597,33.18014979084623,40,81,success,12.879243577015586,,
11,Product-mix + seven-factor full factorial design,1675,1676,0,1,3,3,15,30,10,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,221406.4839474141,199962.06388663585,166245.85893252378,10,6,8,3,3,4,21444.42006077824,55160.62501489031,10.724244211109808,33.18014979084623,40,81,success,16.163955211057328,,
11,Product-mix + seven-factor full factorial design,1676,1677,0,1,3,3,15,30,10,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,145963.77951871222,123712.01710258136,92766.76449927596,10,6,8,3,2,4,22251.762416130863,53197.01501943628,17.986742870484292,57.34490720526476,40,81,success,15.186012198100798,,
11,Product-mix + seven-factor full factorial design,1677,1678,0,1,3,3,15,30,10,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,147052.00559180602,126556.9074543222,92766.76449927596,8,6,8,3,3,4,20495.098137483816,54285.24109253008,16.194373384859333,58.517984738978136,40,81,success,17.494050770998,,
11,Product-mix + seven-factor full factorial design,1678,1679,0,1,3,3,15,30,10,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,221406.4839474141,188408.20222717145,166245.85893252378,10,6,8,3,2,4,32998.28172024264,55160.62501489031,17.514249024283597,33.18014979084623,40,81,success,13.01840678404551,,
11,Product-mix + seven-factor full factorial design,1679,1680,0,1,3,3,15,30,10,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,221406.4839474141,199962.06388663585,166245.85893252378,10,6,8,3,3,4,21444.42006077824,55160.62501489031,10.724244211109808,33.18014979084623,40,81,success,16.531037869048305,,
11,Product-mix + seven-factor full factorial design,1680,1681,0,1,3,3,30,30,10,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,116073.35003940898,115683.27117842811,89501.86504257392,5,5,8,3,3,4,390.078860980866,26571.48499683506,0.3371955659684055,29.68819139600681,40,81,success,3.249784290906973,,
11,Product-mix + seven-factor full factorial design,1681,1682,0,1,3,3,30,30,10,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,116870.09410348765,116242.2761992157,89501.86504257392,6,6,8,3,3,4,627.8179042719421,27368.229060913727,0.5400942968425614,30.57838967701434,40,81,success,3.896982073085383,,
11,Product-mix + seven-factor full factorial design,1682,1683,0,1,3,3,30,30,10,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,217609.8101625246,217219.7313015437,198088.05696409324,5,5,8,3,3,4,390.0788609808951,19521.75319843137,0.1795780054802613,9.85508843774969,40,81,success,5.147692064987496,,
11,Product-mix + seven-factor full factorial design,1683,1684,0,1,3,3,30,30,10,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,218406.5542266036,217778.73632233185,198088.05696409324,6,6,8,3,3,4,627.8179042717675,20318.497262510384,0.2882824626838413,10.257305550830583,40,81,success,7.226908441982232,,
11,Product-mix + seven-factor full factorial design,1684,1685,0,1,3,3,30,30,10,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,116073.35003940898,115683.27117842811,89501.86504257392,5,5,8,3,3,4,390.078860980866,26571.48499683506,0.3371955659684055,29.68819139600681,40,81,success,3.240735960076563,,
11,Product-mix + seven-factor full factorial design,1685,1686,0,1,3,3,30,30,10,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,116870.09410348765,116242.2761992157,89501.86504257392,6,6,8,3,3,4,627.8179042719421,27368.229060913727,0.5400942968425614,30.57838967701434,40,81,success,3.768133851001039,,
11,Product-mix + seven-factor full factorial design,1686,1687,0,1,3,3,30,30,10,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,217609.81016252443,217219.7313015437,198088.05696409324,5,5,8,3,3,4,390.0788609807205,19521.753198431197,0.1795780054801809,9.8550884377496,40,81,success,5.140906892018393,,
11,Product-mix + seven-factor full factorial design,1687,1688,0,1,3,3,30,30,10,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,218406.5542266036,217778.7363223318,198088.05696409324,6,6,8,3,3,4,627.8179042717966,20318.497262510355,0.2882824626838547,10.25730555083057,40,81,success,7.1514103300869465,,
11,Product-mix + seven-factor full factorial design,1688,1689,0,1,3,3,30,30,10,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,154445.34698438493,154055.2681234041,127873.8619875498,5,5,8,3,3,4,390.0788609808369,26571.48499683512,0.25320708972339,20.77944982956892,40,81,success,3.185340314987116,,
11,Product-mix + seven-factor full factorial design,1689,1690,0,1,3,3,30,30,10,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,155242.09104846278,154614.27314419096,127873.8619875498,6,6,8,3,3,4,627.8179042718257,27368.22906091297,0.4060542998422481,21.402520136271185,40,81,success,7.981934862094931,,
11,Product-mix + seven-factor full factorial design,1690,1691,0,1,3,3,30,30,10,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,256691.1527437123,253958.78522479767,236460.0539090697,6,5,8,3,3,4,2732.36751891463,20231.09883464256,1.0759098239094231,8.555820951653164,40,81,success,4.659456410910934,,
11,Product-mix + seven-factor full factorial design,1691,1692,0,1,3,3,30,30,10,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,256691.1527437123,256076.79526637285,236460.0539090697,6,6,8,3,3,4,614.3574773394503,20231.09883464256,0.2399114205956816,8.555820951653164,40,81,success,5.763587872032076,,
11,Product-mix + seven-factor full factorial design,1692,1693,0,1,3,3,30,30,10,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,154445.34698438493,154055.2681234041,127873.8619875498,5,5,8,3,3,4,390.0788609808369,26571.48499683512,0.25320708972339,20.77944982956892,40,81,success,3.139980518026277,,
11,Product-mix + seven-factor full factorial design,1693,1694,0,1,3,3,30,30,10,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,155242.09104846278,154614.27314419096,127873.8619875498,6,6,8,3,3,4,627.8179042718257,27368.22906091297,0.4060542998422481,21.402520136271185,40,81,success,8.145151344011538,,
11,Product-mix + seven-factor full factorial design,1694,1695,0,1,3,3,30,30,10,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,256691.1527437123,253958.78522479767,236460.0539090697,6,5,8,3,3,4,2732.36751891463,20231.09883464256,1.0759098239094231,8.555820951653164,40,81,success,4.3253871069755405,,
11,Product-mix + seven-factor full factorial design,1695,1696,0,1,3,3,30,30,10,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,256691.1527437123,256076.79526637285,236460.0539090697,6,6,8,3,3,4,614.3574773394503,20231.09883464256,0.2399114205956816,8.555820951653164,40,81,success,5.751746809110045,,
11,Product-mix + seven-factor full factorial design,1696,1697,0,1,3,3,15,30,25,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,126894.16955973682,115281.47872982232,108994.74843048547,6,6,8,3,3,4,11612.6908299145,17899.421129251336,10.073336114234278,16.422278492313968,40,81,success,21.626392133999616,,
11,Product-mix + seven-factor full factorial design,1697,1698,0,1,3,3,15,30,25,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,135788.13702580298,115281.47872982232,108994.74843048547,8,6,8,4,3,4,20506.65829598065,26793.38859531749,17.788337313091525,24.58227481703464,40,81,success,47.67375608498696,,
11,Product-mix + seven-factor full factorial design,1698,1699,0,1,3,3,15,30,25,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,286461.7982013809,242591.94765087985,239215.0038645888,10,6,8,4,3,4,43869.85055050103,47246.79433679208,18.083803265240785,19.75076545095676,40,81,success,39.98215833597351,,
11,Product-mix + seven-factor full factorial design,1699,1700,0,1,3,3,15,30,25,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,286441.2133104225,244398.7894528231,239215.0038645888,10,6,8,4,3,4,42042.42385759938,47226.209445833694,17.202386293208267,19.74216026707371,40,81,success,40.90019053616561,,
11,Product-mix + seven-factor full factorial design,1700,1701,0,1,3,3,15,30,25,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,126894.16955973682,115281.47872982232,108994.74843048547,6,6,8,3,3,4,11612.6908299145,17899.421129251336,10.073336114234278,16.422278492313968,40,81,success,22.14093082211912,,
11,Product-mix + seven-factor full factorial design,1701,1702,0,1,3,3,15,30,25,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,135788.13702580298,115281.47872982232,108994.74843048547,8,6,8,4,3,4,20506.65829598065,26793.38859531749,17.788337313091525,24.58227481703464,40,81,success,49.0737707070075,,
11,Product-mix + seven-factor full factorial design,1702,1703,0,1,3,3,15,30,25,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,286461.7982013808,242591.94765087985,239215.0038645888,10,6,8,4,3,4,43869.85055050091,47246.794336791965,18.083803265240736,19.750765450956717,40,81,success,39.68267873697914,,
11,Product-mix + seven-factor full factorial design,1703,1704,0,1,3,3,15,30,25,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,286441.2133104225,244398.7894528231,239215.0038645888,10,6,8,4,3,4,42042.42385759938,47226.209445833694,17.202386293208267,19.74216026707371,40,81,success,41.70160142611712,,
11,Product-mix + seven-factor full factorial design,1704,1705,0,1,3,3,15,30,25,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,172718.14612063806,153652.4266765071,147361.82338620236,7,6,8,3,3,4,19065.719444130955,25356.3227344357,12.408342553724232,17.20684648966541,40,81,success,25.309860605048016,,
11,Product-mix + seven-factor full factorial design,1705,1706,0,1,3,3,15,30,25,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,185896.946653586,153652.4266765071,147361.82338620236,8,6,8,4,3,4,32244.51997707889,38535.12326738364,20.985363312852225,26.1500043782654,40,81,success,30.72711276588961,,
11,Product-mix + seven-factor full factorial design,1706,1707,0,1,3,3,15,30,25,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,318129.4446579341,254155.2003275861,275445.8206848929,10,6,8,4,3,4,63974.24433034798,42683.62397304119,25.171330056552137,15.496195900489196,40,81,success,33.448431877885014,,
11,Product-mix + seven-factor full factorial design,1707,1708,0,1,3,3,15,30,25,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,321441.8837013834,275439.0708419917,275445.8206848929,9,8,8,4,4,4,46002.81285939168,45996.06301649055,16.701629408916222,16.698769617241556,40,81,success,40.903341526165605,,
11,Product-mix + seven-factor full factorial design,1708,1709,0,1,3,3,15,30,25,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,172718.14612063806,153652.4266765071,147361.82338620236,7,6,8,3,3,4,19065.719444130955,25356.3227344357,12.408342553724232,17.20684648966541,40,81,success,24.104528441093866,,
11,Product-mix + seven-factor full factorial design,1709,1710,0,1,3,3,15,30,25,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,185896.946653586,153652.4266765071,147361.82338620236,8,6,8,4,3,4,32244.51997707889,38535.12326738364,20.985363312852225,26.1500043782654,40,81,success,30.28366076108068,,
11,Product-mix + seven-factor full factorial design,1710,1711,0,1,3,3,15,30,25,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,318129.4446579341,254155.2003275861,275445.8206848929,10,6,8,4,3,4,63974.24433034798,42683.62397304119,25.171330056552137,15.496195900489196,40,81,success,33.63368649804033,,
11,Product-mix + seven-factor full factorial design,1711,1712,0,1,3,3,15,30,25,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,321441.8837013834,275439.0708419917,275445.8206848929,9,8,8,4,4,4,46002.81285939168,45996.06301649055,16.701629408916222,16.698769617241556,40,81,success,39.95826760493219,,
11,Product-mix + seven-factor full factorial design,1712,1713,0,1,3,3,30,30,25,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,143923.96271116316,143338.844419692,144101.84591875825,6,6,8,3,3,4,585.1182914711535,-177.88320759509224,0.4082063685109278,-0.1234426987808187,40,81,success,11.073060302063825,,
11,Product-mix + seven-factor full factorial design,1713,1714,0,1,3,3,30,30,25,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,153910.40917558578,143338.844419692,144101.84591875825,8,6,8,4,3,4,10571.564755893778,9808.563256827532,7.375226721474426,6.806688140801059,40,81,success,19.529736910015345,,
11,Product-mix + seven-factor full factorial design,1714,1715,0,1,3,3,30,30,25,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,324010.0748965657,298706.67903061886,309429.198841137,8,6,8,4,3,4,25303.395865946837,14580.8760554287,8.470984294044898,4.712184923089504,40,81,success,16.32322101900354,,
11,Product-mix + seven-factor full factorial design,1715,1716,0,1,3,3,30,30,25,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,324506.10190697195,309510.3739204164,309429.198841137,9,8,8,4,4,4,14995.727986555548,15076.903065834951,4.844983965032254,4.872488802705246,40,81,success,20.442245926940814,,
11,Product-mix + seven-factor full factorial design,1716,1717,0,1,3,3,30,30,25,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,143923.96271116316,143338.844419692,144101.84591875825,6,6,8,3,3,4,585.1182914711535,-177.88320759509224,0.4082063685109278,-0.1234426987808187,40,81,success,11.560658590868115,,
11,Product-mix + seven-factor full factorial design,1717,1718,0,1,3,3,30,30,25,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,153910.40917558578,143338.844419692,144101.84591875825,8,6,8,4,3,4,10571.564755893778,9808.563256827532,7.375226721474426,6.806688140801059,40,81,success,19.356654656119645,,
11,Product-mix + seven-factor full factorial design,1718,1719,0,1,3,3,30,30,25,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,324010.0748965657,298706.67903061886,309429.198841137,8,6,8,4,3,4,25303.395865946837,14580.8760554287,8.470984294044898,4.712184923089504,40,81,success,16.52132947393693,,
11,Product-mix + seven-factor full factorial design,1719,1720,0,1,3,3,30,30,25,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,324506.10190697195,309510.3739204164,309429.198841137,9,8,8,4,4,4,14995.727986555548,15076.903065834951,4.844983965032254,4.872488802705246,40,81,success,20.380013464018703,,
11,Product-mix + seven-factor full factorial design,1720,1721,0,1,3,3,30,30,25,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,182294.91065784785,181709.79236637655,182468.92087447405,6,6,8,3,3,4,585.1182914712408,-174.01021662622225,0.3220070222145664,-0.0953643041194556,40,81,success,10.598836841993034,,
